NSSXF,0.0,0,1.7,9,3,1,5,0,0,-100,-100,-100
GKSDF,0.0,0,1.57,2,2,0,0,0,0,-100,-100,-100
RGLS,0.7197,54200000.0,0,3,1,0,2,0,0,-30.53,38.95,177.89
KBCSF,83.21,0,1.46,21,7,0,12,1,1,-31.5,-10.47,4.55
SR,73.31,3751000000.0,3.58,11,6,0,5,0,0,-3.15,7.08,14.58
HBGRF,0.0,685290000.0,0,3,2,1,0,0,0,-100,-100,-100
MYSN,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
SQFL,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
YMTX,10.44,107100000.0,0,3,3,0,0,0,0,235.25,244.83,273.56
PUYI,5.33,306650000.0,0,0,0,0,0,0,0,-100,-100,-100
VLRZF,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
RELT,0.0,2530000.0,0,0,0,0,0,0,0,-100,-100,-100
CVTV,0.0,1432000000.0,0,0,0,0,0,0,0,-100,-100,-100
LZENF,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
IIVPF,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
TKHIF,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
ZHEXF,0.0,0,6.49,5,5,0,0,0,0,-100,-100,-100
MYPRF,0.0,0,0,18,11,2,3,0,2,-100,-100,-100
BBLS,0.0298,5270000.0,0,0,0,0,0,0,0,-100,-100,-100
BUFD,20.9,0,0,0,0,0,0,0,0,-100,-100,-100
PXMVF,0.0,38280000.0,0,0,0,0,0,0,0,-100,-100,-100
DB,12.68,26248000000.0,0,22,1,0,12,3,6,-16.25,1.1,48.9
SHKBF,0.0,757850000.0,0,0,0,0,0,0,0,-100,-100,-100
OSTR,9.71,62660000.0,0,0,0,0,0,0,0,-100,-100,-100
ORMTQ,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
AFIF,9.68,0,1.43,0,0,0,0,0,0,-100,-100,-100
ACPGF,2.55,226630000.0,0,2,2,0,0,0,0,127.45,169.41,332.16
TLGRF,1.005,280780000.0,0,0,0,0,0,0,0,-100,-100,-100
TINV.WS,0,0,0,0,0,0,0,0,0,-100,-100,-100
ESALF,0.0,0,1.79,14,5,0,7,1,1,-100,-100,-100
EMHY,45.15,0,5.7,0,0,0,0,0,0,-100,-100,-100
NVSAU,9.99,275720000.0,0,0,0,0,0,0,0,-100,-100,-100
HRGG,0.0,21340000.0,0,0,0,0,0,0,0,-100,-100,-100
SBKFF,0.0,0,0,40,36,3,1,0,0,-100,-100,-100
CONXF,0.87,72440000.0,0,2,1,0,1,0,0,-31.03,49.43,129.89
CVHSY,0.0,617060000.0,0,1,1,0,0,0,0,-100,-100,-100
PV.WS,0,0,0,0,0,0,0,0,0,-100,-100,-100
JCICU,9.95,302400000.0,0,0,0,0,0,0,0,-100,-100,-100
MBSRY,0.0,0,0.17,15,2,1,12,0,0,-100,-100,-100
NGCAU,10.02,438010000.0,0,0,0,0,0,0,0,-100,-100,-100
SDEF,21.08,0,2.28,0,0,0,0,0,0,-100,-100,-100
ACSI,51.1,0,0.69,0,0,0,0,0,0,-100,-100,-100
PMRTY,0.0,0,0,9,8,1,0,0,0,-100,-100,-100
RELEY,0.0,268360000.0,0,1,1,0,0,0,0,-100,-100,-100
DV,34.29,5391000000.0,0,10,7,0,3,0,0,4.99,19.57,39.98
BDUUF,0.0,0,2.34,0,0,0,0,0,0,-100,-100,-100
TBSAW,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
IVBIY,0.0,0,0,19,17,1,1,0,0,-100,-100,-100
IMMP,3.67,238080000.0,0,5,5,0,0,0,0,103.81,126.16,175.48
WETG,3.5,1225000000.0,0,0,0,0,0,0,0,-100,-100,-100
ISHI,0.0,13420000.0,0,0,0,0,0,0,0,-100,-100,-100
GFOR,9.76,0,0,0,0,0,0,0,0,-100,-100,-100
PZA,27.39,0,2.29,0,0,0,0,0,0,-100,-100,-100
SOIS,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
NRAC,9.69,292540000.0,0,0,0,0,0,0,0,-100,-100,-100
TNP.PRE,0,0,0,3,2,0,1,0,0,-100,-100,-100
BOIRF,0.0,896290000.0,2.47,3,1,0,2,0,0,-100,-100,-100
HGYMF,0.0,926070000.0,1.87,4,0,0,4,0,0,-100,-100,-100
LVZPF,0.0,0,5.24,3,1,0,2,0,0,-100,-100,-100
DADA,20.74,4540000000.0,0,12,10,0,2,0,0,887.03,1148.7,1458.05
FLUIF,0.0,0,1.09,14,5,0,6,1,2,-100,-100,-100
NWS,25.38,14038000000.0,0.84,1,1,0,0,0,0,-60.6,-60.6,-60.6
GSKKF,0.0,3420000.0,0,0,0,0,0,0,0,-100,-100,-100
GSST,50.71,0,0.78,0,0,0,0,0,0,-100,-100,-100
CATG,5.5,194680000.0,0,0,0,0,0,0,0,-100,-100,-100
CZR,91.0,18887000000.0,0,15,10,1,4,0,0,27.47,39.01,58.24
HJLI,5.9,53870000.0,0,1,1,0,0,0,0,340.68,340.68,340.68
RHHBF,435.0,0,2.29,25,11,6,7,1,0,-24.14,-14.94,0.46
SKOR,54.21,0,1.84,0,0,0,0,0,0,-100,-100,-100
SAVW,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
ORDRF,0.0,50860000.0,0,1,1,0,0,0,0,-100,-100,-100
GYRO,12.0,17760000.0,0,0,0,0,0,0,0,-100,-100,-100
NANHY,0.0,467690000.0,0,0,0,0,0,0,0,-100,-100,-100
LPG,12.2,511980000.0,32.1,7,6,0,1,0,0,22.95,39.34,63.93
JPNCF,0.0,154150000.0,0,0,0,0,0,0,0,-100,-100,-100
HFFG,5.18,267860000.0,0,0,0,0,0,0,0,-100,-100,-100
DNL,42.71,0,1.58,0,0,0,0,0,0,-100,-100,-100
CUOTF,0.0,0,2.71,11,8,1,2,0,0,-100,-100,-100
MOO,91.56,0,0.94,0,0,0,0,0,0,-100,-100,-100
WPEC,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
IZRL,30.02,0,1.58,0,0,0,0,0,0,-100,-100,-100
QTUM,50.24,0,0.42,0,0,0,0,0,0,-100,-100,-100
FANUY,22.38,0,1.19,22,12,3,7,0,0,-6.34,34.36,43.57
SGAMW,0.76,0,0,0,0,0,0,0,0,-100,-100,-100
ORHHF,0.0,73480000.0,0,0,0,0,0,0,0,-100,-100,-100
RSDEF,0.0,75760000.0,0,0,0,0,0,0,0,-100,-100,-100
SMXMF,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
SPHEF,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
EMLZF,0.0,0,1.47,6,0,2,3,0,1,-100,-100,-100
PRSRW,0.85,0,0,0,0,0,0,0,0,-100,-100,-100
OVZM,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
SCNTQ,0.0,0,0,1,0,0,1,0,0,-100,-100,-100
SPRE,24.96,0,3.27,0,0,0,0,0,0,-100,-100,-100
NUHRF,0.0,38520000.0,0,1,0,0,1,0,0,-100,-100,-100
UREQF,0.0,52040000.0,0,0,0,0,0,0,0,-100,-100,-100
SIOPF,0.0,0,6.5,17,16,0,0,0,1,-100,-100,-100
SPHM,0,0,0,0,0,0,0,0,0,-100,-100,-100
BYM,16.17,424940000.0,4.33,0,0,0,0,0,0,-100,-100,-100
MYI,15.05,1028000000.0,4.1,0,0,0,0,0,0,-100,-100,-100
BPTNF,0.0,0,0,5,3,0,1,1,0,-100,-100,-100
OBLR,0,0,0,0,0,0,0,0,0,-100,-100,-100
FTPAW,1.23,0,0,0,0,0,0,0,0,-100,-100,-100
TGCB,0.89,13710000.0,0,0,0,0,0,0,0,-100,-100,-100
ILVOF,0.0,0,0,1,0,0,0,0,1,-100,-100,-100
PRMW,16.93,2738000000.0,1.42,12,10,0,2,0,0,12.23,18.13,35.85
CXIA,0,0,0,0,0,0,0,0,0,-100,-100,-100
OPP,16.1,0,11.79,0,0,0,0,0,0,-100,-100,-100
DBGI,4.19,46230000.0,0,0,0,0,0,0,0,-100,-100,-100
COPLF,0.0,94540000.0,0,1,1,0,0,0,0,-100,-100,-100
ENDGF,0.175,22210000.0,0,0,0,0,0,0,0,-100,-100,-100
FBBCF,0.0,28430000.0,0,0,0,0,0,0,0,-100,-100,-100
PMIR,0.0,246350000.0,0,0,0,0,0,0,0,-100,-100,-100
SAGGF,0.3483,15140000.0,0,0,0,0,0,0,0,-100,-100,-100
IPVIU,9.95,0,0,0,0,0,0,0,0,-100,-100,-100
BWLLF,5.45,774960000.0,14.39,7,6,0,1,0,0,34.13,70.28,80.73
NSRCF,1.76,0,0,1,0,1,0,0,0,148.3,148.3,148.3
PTXLF,0.0,0,3.65,0,0,0,0,0,0,-100,-100,-100
KOOYF,0.1924,62890000.0,0,2,2,0,0,0,0,211.85,289.81,367.78
RNR.PRG,0,0,0,11,3,0,7,0,1,-100,-100,-100
GLUC,2.62,1012000000.0,0,0,0,0,0,0,0,-100,-100,-100
HUDLF,0.0,231880000.0,0,2,1,0,1,0,0,-100,-100,-100
MSAH,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
PMKY,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
OTRA,10.04,132930000.0,0,0,0,0,0,0,0,-100,-100,-100
FPI,12.36,385190000.0,1.6,0,0,0,0,0,0,-100,-100,-100
GMBXF,4.76,36901000000.0,4.34,19,6,0,10,0,3,-25.21,12.61,44.33
AMBC,14.01,645410000.0,0,2,0,0,2,0,0,21.34,21.34,21.34
FLGC,12.07,527770000.0,0,1,1,0,0,0,0,-50.29,-50.29,-50.29
ATCC,1.0,26770000.0,0,0,0,0,0,0,0,-100,-100,-100
SWET,9.68,333270000.0,0,0,0,0,0,0,0,-100,-100,-100
CHSCO,28.76,352890000.0,6.85,0,0,0,0,0,0,-100,-100,-100
OJIPF,0.0,0,2.0,6,4,1,1,0,0,-100,-100,-100
TRTX,13.1,1002000000.0,6.15,6,4,0,2,0,0,-0.76,12.6,18.32
BURBY,30.35,0,1.96,21,7,0,12,0,2,-16.71,2.27,25.9
SWSSF,0.0,23880000.0,0,1,1,0,0,0,0,-100,-100,-100
IGNYU,0.0,70980000.0,0,0,0,0,0,0,0,-100,-100,-100
HACOF,0.0,194100000.0,6.43,0,0,0,0,0,0,-100,-100,-100
NRSTF,0.0,242240000.0,0,0,0,0,0,0,0,-100,-100,-100
QEDN,0.0036,8740000.0,0,0,0,0,0,0,0,-100,-100,-100
ETSY,183.01,22670000000.0,0,17,12,1,4,0,0,-10.93,17.48,47.53
VLNCF,1.97,338670000.0,0,7,6,0,1,0,0,77.66,128.43,191.88
MOPLF,0.0,143010000.0,13.19,1,0,0,1,0,0,-100,-100,-100
YGRAF,1.11,95020000.0,0,8,3,2,3,0,0,57.66,91.89,170.27
FEUL,114.06,0,0,0,0,0,0,0,0,-100,-100,-100
SAFRY,33.23,0,0.4,21,11,2,7,0,1,215.98,291.21,351.4
KLKBF,0.0,0,2.58,17,13,0,4,0,0,-100,-100,-100
RTHVF,0.0,137270000.0,3.02,4,1,0,1,1,1,-100,-100,-100
LINK,10.49,71210000.0,0,1,0,0,1,0,0,52.53,52.53,52.53
SGHHF,0.0,0,0,12,4,1,6,0,1,-100,-100,-100
IMNPQ,0,0,0,1,0,0,1,0,0,-100,-100,-100
BBCPW,0,0,0,5,4,1,0,0,0,-100,-100,-100
NSBK,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
TSCO,188.4,21585000000.0,1.11,31,12,3,15,0,1,-9.77,6.16,23.14
CGNMF,0.05,560020000.0,1.29,0,0,0,0,0,0,-100,-100,-100
ABBRF,0.373,153260000.0,0,0,0,0,0,0,0,-100,-100,-100
HCC,19.0,972680000.0,1.06,8,2,0,6,0,0,0.0,15.79,36.84
ADPXF,0.0,595530000.0,0,1,0,0,1,0,0,-100,-100,-100
AVCRF,0.0,11900000.0,0,0,0,0,0,0,0,-100,-100,-100
FXN,10.42,0,3.16,0,0,0,0,0,0,-100,-100,-100
OBGRF,0.96,35430000.0,0,1,1,0,0,0,0,108.33,108.33,108.33
PVSP,0.0033,18160000.0,0,0,0,0,0,0,0,-100,-100,-100
VPTV,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
NMHLY,0.273,0,80.82,1,0,0,0,0,1,1654.58,1654.58,1654.58
TAHIF,0.0,235690000.0,0,2,2,0,0,0,0,-100,-100,-100
FGLDF,0.085,9300000.0,0,0,0,0,0,0,0,-100,-100,-100
TUR,22.26,0,3.44,0,0,0,0,0,0,-100,-100,-100
MFON,1.74,98080000.0,0,1,1,0,0,0,0,3.45,3.45,3.45
SVTE,0.0003,2660000.0,0,0,0,0,0,0,0,-100,-100,-100
LPKFF,0.0,648440000.0,0.5,5,4,0,1,0,0,-100,-100,-100
HNGR,23.66,889120000.0,0,2,2,0,0,0,0,18.34,22.57,26.8
GLHAW,0.83,0,0,0,0,0,0,0,0,-100,-100,-100
ILKAY,0.0,0,0.21,9,3,0,3,2,1,-100,-100,-100
GMZP,0.013,0,0,0,0,0,0,0,0,-100,-100,-100
RLLY,0.415,2940000.0,0,0,0,0,0,0,0,-100,-100,-100
MGAG,0.0,0,3.93,0,0,0,0,0,0,-100,-100,-100
COTY,8.56,6589000000.0,0,15,4,0,9,1,1,-29.91,16.82,75.23
ARBFF,0.0,0,0.63,9,2,2,3,0,2,-100,-100,-100
DIGTF,0.0,49330000.0,0,1,1,0,0,0,0,-100,-100,-100
ALRN,0.98,92140000.0,0,3,3,0,0,0,0,104.08,257.14,410.2
STXPF,0.0,9440000.0,0,0,0,0,0,0,0,-100,-100,-100
FWAC,9.93,0,0,0,0,0,0,0,0,-100,-100,-100
GKTRF,0.0,0,0,3,2,1,0,0,0,-100,-100,-100
INDPF,0.0,7110000.0,0,0,0,0,0,0,0,-100,-100,-100
TLLTF,0.4735,167530000.0,0,3,3,0,0,0,0,68.95,111.19,117.53
RIVU,0.225,27000000.0,0,0,0,0,0,0,0,-100,-100,-100
VGZ,0.87,97850000.0,0,5,5,0,0,0,0,121.84,183.91,244.83
RTP,10.22,827140000.0,0,0,0,0,0,0,0,-100,-100,-100
CAOVY,10.4,0,7.31,12,11,1,0,0,0,64.13,100.67,145.87
OCTX,0.0193,2690000.0,0,0,0,0,0,0,0,-100,-100,-100
FCEF,25.47,0,4.42,0,0,0,0,0,0,-100,-100,-100
TALO,11.03,900570000.0,0,8,7,0,1,0,0,35.99,72.26,99.46
ASDOF,0.0,0,0,1,0,0,0,0,1,-100,-100,-100
EVARF,0.0,0,0,1,0,0,1,0,0,-100,-100,-100
TRUE,4.53,411050000.0,0,8,4,0,3,0,1,10.38,49.01,54.53
LEGOW,1.84,0,0,0,0,0,0,0,0,-100,-100,-100
BOAS.U,0,0,0,0,0,0,0,0,0,-100,-100,-100
POTTF,0.0,40390000.0,0,0,0,0,0,0,0,-100,-100,-100
DGP,37.45,0,0,0,0,0,0,0,0,-100,-100,-100
CMGO,0.01,4340000.0,0,0,0,0,0,0,0,7600.0,7600.0,7600.0
SWCKF,0.0,48450000.0,3.31,1,1,0,0,0,0,-100,-100,-100
ITLI,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
GSID,57.5,0,2.21,0,0,0,0,0,0,-100,-100,-100
SFSA,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
REECF,0.0,0,0.77,3,0,0,0,0,3,-100,-100,-100
FLIY,27.83,0,2.13,0,0,0,0,0,0,-100,-100,-100
HSFI,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
LANDM,26.08,654710000.0,4.77,7,3,0,4,0,0,-19.48,-2.22,-0.31
IMDXF,0.0,618910000.0,0.89,5,4,0,1,0,0,-100,-100,-100
TXTM,0.0043,22480000.0,0,0,0,0,0,0,0,-100,-100,-100
DTEGY,20.87,99229000000.0,6.68,21,17,2,2,0,0,8.19,23.91,61.0
PXPHF,0.0,816450000.0,0,0,0,0,0,0,0,-100,-100,-100
CSYJF,0.0,196300000.0,5.6,3,2,1,0,0,0,-100,-100,-100
URBDF,0.0,7010000.0,0,1,0,0,1,0,0,-100,-100,-100
GLDI,8.62,0,12.81,0,0,0,0,0,0,-100,-100,-100
PLGC,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
PMBC,8.54,193290000.0,0,1,1,0,0,0,0,40.52,40.52,40.52
MRSN,12.14,860460000.0,0,6,4,1,1,0,0,81.22,122.41,163.59
AKO.A,0.0,1957000000.0,8.34,10,5,1,4,0,0,-100,-100,-100
GENPF,0.0,8970000.0,0,0,0,0,0,0,0,-100,-100,-100
KLMAF,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
BAR,17.61,0,0,0,0,0,0,0,0,-100,-100,-100
WPDPF,0.1461,17190000.0,0,0,0,0,0,0,0,-100,-100,-100
SHIPZ,0.1055,0,0,2,1,0,1,0,0,1321.8,1321.8,1321.8
KSCD,27.87,0,1.43,0,0,0,0,0,0,-100,-100,-100
STAGF,0.0,0,0,1,0,0,0,0,1,-100,-100,-100
JSVGF,0.0,941410000.0,0,7,5,1,1,0,0,-100,-100,-100
DBO,12.61,0,1.4,0,0,0,0,0,0,-100,-100,-100
ABETF,0.0,2200000.0,0,0,0,0,0,0,0,-100,-100,-100
MNXBY,0.0,0,1.74,1,0,0,1,0,0,-100,-100,-100
EWOOF,0.0,92290000.0,0,0,0,0,0,0,0,-100,-100,-100
QMCQF,0.263,19700000.0,0,0,0,0,0,0,0,-100,-100,-100
NZMEF,0.0,133190000.0,0,1,1,0,0,0,0,-100,-100,-100
BLMN,26.28,2298000000.0,0,13,9,1,3,0,0,6.54,33.18,52.21
ACGLN,26.22,0,5.28,11,9,1,1,0,0,67.81,79.25,125.02
CLRSF,0.0,25740000.0,0,0,0,0,0,0,0,-100,-100,-100
PPCQ,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
ONCI,0.0011,4840000.0,0,0,0,0,0,0,0,-100,-100,-100
SNMN,0.0039,6280000.0,0,0,0,0,0,0,0,-100,-100,-100
CFAC,10.08,294840000.0,0,0,0,0,0,0,0,-100,-100,-100
AGBA,10.74,57350000.0,0,0,0,0,0,0,0,-100,-100,-100
GLL,34.58,0,0,0,0,0,0,0,0,-100,-100,-100
WTMF,41.2,0,0.42,0,0,0,0,0,0,-100,-100,-100
SCYYF,0.1542,51530000.0,0,1,1,0,0,0,0,386.38,386.38,386.38
VGII.WS,0,0,0,0,0,0,0,0,0,-100,-100,-100
CLWA,0.0,72730000.0,0,1,1,0,0,0,0,-100,-100,-100
SOXX,465.35,0,0.66,0,0,0,0,0,0,-100,-100,-100
FDUSZ,25.33,423500000.0,5.92,6,4,1,1,0,0,-28.94,-24.99,-23.02
BHWB,0.0,0,1.24,0,0,0,0,0,0,-100,-100,-100
RBNC,28.25,476710000.0,1.65,4,4,0,0,0,0,16.81,30.02,42.83
LRCFF,0.0,1960000.0,0,1,0,0,1,0,0,-100,-100,-100
PCRCF,0.29,3610000.0,0,0,0,0,0,0,0,-100,-100,-100
PXCLF,0.9144,63530000.0,0,1,1,0,0,0,0,60.76,60.76,60.76
CVSI,0.325,33439999.999999996,0,4,1,0,3,0,0,23.08,84.62,130.77
THCC,0.0,176000000.0,0,0,0,0,0,0,0,-100,-100,-100
KKWFF,0.0,0,1.95,5,3,1,1,0,0,-100,-100,-100
VTCIF,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
SNCHY,0.0,0,0,13,10,2,1,0,0,-100,-100,-100
USIG,60.86,0,2.73,0,0,0,0,0,0,-100,-100,-100
PIHN,0.001,0,0,0,0,0,0,0,0,-100,-100,-100
SSBBF,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
AB,50.02,4989000000.0,6.76,7,2,1,4,0,0,-8.04,-0.04,8.96
MDDCF,0.0,648650000.0,0.47,0,0,0,0,0,0,-100,-100,-100
CJNHF,0.0,0,5.15,9,4,0,2,1,2,-100,-100,-100
MTSAF,0.0,0,0.93,9,3,0,4,1,1,-100,-100,-100
IYF,83.5,0,1.22,0,0,0,0,0,0,-100,-100,-100
LUNMF,8.92,6606000000.0,3.23,25,11,1,13,0,0,-9.98,29.6,80.16
TSOI,0.0705,137310000.0,0,0,0,0,0,0,0,-100,-100,-100
AMYZF,0.835,185250000.0,0,1,0,0,1,0,0,104.79,104.79,104.79
AVCNF,0.8,24620000.0,0,1,0,1,0,0,0,212.5,212.5,212.5
DNDDF,0.0,17630000.0,0,0,0,0,0,0,0,-100,-100,-100
CHOWF,0.0,0,3.33,1,0,0,1,0,0,-100,-100,-100
VSAT,52.17,3804000000.0,0,9,6,0,3,0,0,-13.74,29.38,177.94
MTIRF,0.0,27660000.0,0,0,0,0,0,0,0,-100,-100,-100
GOOGL,0,1853000000000.0,0,45,37,7,1,0,0,-100,-100,-100
CHRNY,0.0,0,0,4,2,0,1,0,1,-100,-100,-100
MDDNF,0.0,0,3.37,7,1,0,4,0,2,-100,-100,-100
PHAS,3.44,161590000.0,0,4,4,0,0,0,0,336.05,379.65,423.26
PTSWF,0.0,560990000.0,0,0,0,0,0,0,0,-100,-100,-100
EFRMF,0.0,41180000.0,0,1,1,0,0,0,0,-100,-100,-100
ARBKF,1.8,551320000.0,0,0,0,0,0,0,0,-100,-100,-100
WIA,14.1,326250000.0,2.92,0,0,0,0,0,0,-100,-100,-100
FRMUF,0.0,168980000.0,7.38,3,3,0,0,0,0,-100,-100,-100
ISMUF,0.0,0,1.2,0,0,0,0,0,0,-100,-100,-100
AMEUF,6.03,35860000.0,0,1,0,0,0,0,1,264.84,264.84,264.84
MQIIF,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
TAP.A,0.0,13751000000.0,2.15,22,6,2,8,1,5,-100,-100,-100
SRIOF,0.0,167290000.0,7.75,1,0,0,1,0,0,-100,-100,-100
DTLA.PR,0,0,0,1,0,0,1,0,0,-100,-100,-100
GFCJ,0.04,0,0,0,0,0,0,0,0,-100,-100,-100
TREE,189.55,2461000000.0,0,9,9,0,0,0,0,31.89,51.68,92.56
NHLE,0.041,1230000.0,0,0,0,0,0,0,0,-100,-100,-100
ASBRF,0.0,0,2.06,17,11,2,4,0,0,-100,-100,-100
OUNZ,17.24,0,0,0,0,0,0,0,0,-100,-100,-100
NSHSF,0.28,1470000.0,0,0,0,0,0,0,0,-100,-100,-100
GER,10.38,169250000.0,6.35,0,0,0,0,0,0,-100,-100,-100
JGHHY,0.0,0,0,10,3,1,4,2,0,-100,-100,-100
OKLOF,0.0,48250000.0,0,0,0,0,0,0,0,-100,-100,-100
VVCIF,0.089,34310000.0,0,1,1,0,0,0,0,686.52,686.52,686.52
CYPXF,0.0,76150000.0,0,3,3,0,0,0,0,-100,-100,-100
WAXS,0.0,0,0,1,1,0,0,0,0,-100,-100,-100
PPC,21.12,5186000000.0,0,8,2,2,4,0,0,8.9,32.58,32.58
TPDNF,0.0,0,4.0,13,2,0,7,0,4,-100,-100,-100
CDXFF,0.28,20120000.0,0,0,0,0,0,0,0,-100,-100,-100
JFBC,0.0,81000000.0,3.13,0,0,0,0,0,0,-100,-100,-100
ARMC,2.4,70900000.0,0,0,0,0,0,0,0,-100,-100,-100
EESE,0.081,4340000.0,0,0,0,0,0,0,0,-100,-100,-100
YOU,54.78,0,0,6,2,0,4,0,0,-37.93,-13.29,-5.07
OSIN,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
PTGIF,0.0,852740000.0,0,6,4,1,1,0,0,-100,-100,-100
BCRX,17.8,3129000000.0,0,12,8,1,3,0,0,-10.11,17.98,68.54
CMPS,32.6,1345000000.0,0,10,10,0,0,0,0,53.37,114.72,206.75
FECOF,0.0379,24970000.0,0,0,0,0,0,0,0,-100,-100,-100
OEG,3.28,214130000.0,0,3,3,0,0,0,0,113.41,204.88,265.85
STON,2.65,317310000.0,0,1,0,0,1,0,0,88.68,88.68,88.68
ZNZNF,0.0,236130000.0,1.78,0,0,0,0,0,0,-100,-100,-100
AIPUF,0.0,0,0.24,0,0,0,0,0,0,-100,-100,-100
RZZRY,4.54,0,0,0,0,0,0,0,0,-100,-100,-100
STGPF,0.0,0,1.84,9,2,1,4,0,2,-100,-100,-100
KRNL,9.62,366810000.0,0,0,0,0,0,0,0,-100,-100,-100
OPMC,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
CTT,11.66,574090000.0,4.6,6,3,1,2,0,0,2.92,13.64,15.78
BNPQF,62.04,0,5.08,23,16,2,5,0,0,-22.15,-0.06,16.05
DCHIY,0.0,995450000.0,4.85,1,1,0,0,0,0,-100,-100,-100
STOT,49.71,0,1.53,0,0,0,0,0,0,-100,-100,-100
DTII,0.0161,0,0,0,0,0,0,0,0,-100,-100,-100
LMMHF,0.0,373980000.0,0,2,0,0,2,0,0,-100,-100,-100
ENV,77.84,4163999999.9999995,0,12,5,0,6,0,1,-19.06,7.91,20.76
OBOR,30.97,0,1.78,0,0,0,0,0,0,-100,-100,-100
AIZN,27.54,0,4.77,8,7,1,0,0,0,564.49,582.64,658.9
SRL,14.02,184950000.0,0,1,0,0,0,0,1,173.89,173.89,173.89
WACLY,0.0,1460000000.0,2.5,2,1,1,0,0,0,-100,-100,-100
ONCS,2.24,90920000.0,0,3,3,0,0,0,0,346.43,346.43,435.71
FBTT,0.0,97270000.0,2.29,0,0,0,0,0,0,-100,-100,-100
RDLYF,0.0,159500000.0,0,0,0,0,0,0,0,-100,-100,-100
SLMXF,0.055,2620000.0,0,0,0,0,0,0,0,-100,-100,-100
GRNV,9.87,32930000.0,0,0,0,0,0,0,0,-100,-100,-100
NTVMF,0.0,0,0,2,1,0,1,0,0,-100,-100,-100
SCHYY,33.68,0,7.62,20,11,5,4,0,0,-90.47,-85.12,-81.29
SDCVF,0.0,0,3.6,8,5,1,2,0,0,-100,-100,-100
IZEA,2.19,139690000.0,0,1,1,0,0,0,0,89.5,89.5,89.5
ONTZF,0.0,0,0.47,1,1,0,0,0,0,-100,-100,-100
SPDRF,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
MPB,26.89,313660000.0,2.91,2,2,0,0,0,0,11.57,15.28,19.0
PROV,17.35,130699999.99999999,3.22,3,0,0,3,0,0,3.75,6.63,9.51
JJA,20.98,0,0,0,0,0,0,0,0,-100,-100,-100
BAYP,0,0,0,0,0,0,0,0,0,-100,-100,-100
AWKNF,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
SCHY,26.13,0,0.77,0,0,0,0,0,0,-100,-100,-100
THMAU,0.0,306000000.0,0,0,0,0,0,0,0,-100,-100,-100
BSRTF,14.2,0,3.56,11,10,0,1,0,0,6.48,19.23,35.85
GMOFF,0.0,681880000.0,0.2,0,0,0,0,0,0,-100,-100,-100
VST,18.36,8947000000.0,3.23,12,10,0,2,0,0,19.83,28.0,47.06
RAVN,58.41,2088000000.0,0,2,0,0,2,0,0,-0.7,-0.7,-0.7
VLBI,0.0002,0,0,0,0,0,0,0,0,-100,-100,-100
SCHO,51.24,0,0.76,0,0,0,0,0,0,-100,-100,-100
NQP,15.22,570050000.0,4.41,0,0,0,0,0,0,-100,-100,-100
OPA.WS,0,0,0,0,0,0,0,0,0,-100,-100,-100
ETIC,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
IEFA,76.44,0,2.23,0,0,0,0,0,0,-100,-100,-100
INDFY,0.0,319590000.0,0,1,0,0,1,0,0,-100,-100,-100
GWX,39.0,0,1.7,0,0,0,0,0,0,-100,-100,-100
EWRC,0.0077,0,0,0,0,0,0,0,0,-100,-100,-100
YTLPF,0.0,0,3.21,10,4,0,6,0,0,-100,-100,-100
TTM,20.17,15399000000.0,0,32,18,2,7,1,4,-46.7,19.93,70.9
DGPIF,1.11,48350000.0,0,1,0,0,1,0,0,17491.89,17491.89,17491.89
LIHLU,0.0,0,0,0,0,0,0,0,0,-100,-100,-100
